LAT,LON,ALT,NAM,IKO,NA3,USE,USEdesc
32.660442,35.18222,56,Ramat David,LLRD,IS16436,8,Military
32.597221,35.226666,60,Megiddo,LLMG,IS96277,8,Military
32.537777,38.197224,685,H 4,OJHR,JO45454,999,Other
32.440971,35.006359,28,Eyn Shemer,LLES,IS09327,49,Civilian/Public
32.409863,41.948582,390,Mudaysis,OR,IZ74746,8,Military
32.405041,39.12912,899,Ruwayshid,OR,IZ07808,8,Military
32.355,36.260834,682,King Hussein,OJMF,JO09602,8,Military
32.160362,37.149612,676,Prince Hasan,OJ,JO66344,8,Military
32.112606,34.781399,13,Sde Dov,LLSD,IS39055,22,Joint Military/Civilian
32.096527,35.344444,640,Jurish Highway Strip H,LL,IS36166,999,Other
32.030277,36.4025,640,Azraq Highway Strip,OJ,JO44943,999,Other
32.009499,34.876896,41,Ben Gurion,LLBG,IS44592,49,Civilian/Public
31.972694,35.991585,778,Marka Intl,OJAM,JO51920,22,Joint Military/Civilian
31.93111,42.142224,326,Radif Al Khafi,OR,IZ82154,999,Other
31.897917,34.690777,42,Palmahim Ab,LL,IS03261,8,Military
31.883057,34.94611,137,Mishmar Ayy Highway Strip H,LL,IS81385,999,Other
31.866528,35.217583,757,Jerusalem,OJJR,WE62010,49,Civilian/Public
31.839472,34.821842,58,Tel Nov,LLEK,IS81107,8,Military
31.833279,36.783833,519,Shaheed Mwaffaq,OJ,JO81333,8,Military
31.784445,36.223331,774,Highway H Highway Strip,OJ,JO79842,999,Other
31.762501,34.727223,45,Hatzor,LLHS,IS12185,8,Military
31.7225,35.993332,729,Queen Alia Intl,OJAI,JO11703,49,Civilian/Public
31.692694,38.731194,854,Turaif,OETR,SA66329,999,Other
31.591667,36.933613,550,Al Ghadaf Highway Strip,OJ,JO99112,999,Other
31.410833,37.278889,509,Guriat,OEGT,SA91579,999,Other
31.325283,35.386677,-385,I Bar Yehuda,LLMZ,IS78329,49,Civilian/Public
31.286943,34.722778,199,Teyman,LLBS,IS08018,999,Other
31.279444,32.240002,1,Port Said,HEPS,EG38409,999,Other
31.258888,34.643612,201,Hatserim Northwest,LL,IS47072,999,Other
31.242214,34.27343,91,Gaza Intl,LVGZ,GZ00002,999,Other
31.23336,34.662556,220,Hatserim,LL,IS58020,8,Military
31.233334,35.200001,594,Arad,LLLL,IS97115,49,Civilian/Public
31.208347,35.012299,405,Nevatim Ab,LLNV,IS72698,8,Military
31.078333,34.131668,99,El Gora,HEGR,EG32166,999,Other
31.077223,33.832222,36,El Arish Intl,HEAR,EG81044,999,Other
31.042778,30.664444,5,Al Rahmaniyah,HE,EG37011,8,Military
30.997499,32.552223,15,Baluza,HE,EG25213,999,Other
30.965555,31.433056,3,Al Mansurah,HE,EG65031,8,Military
30.906528,41.138748,552,Arar,OERR,SA68268,999,Other
30.859444,34.443054,251,Nizzana West,LL,IS46454,999,Other
30.836111,30.934999,5,Birma,HE,EG09156,8,Military
30.821667,30.193333,14,Jiyanklis New,HE,EG83159,8,Military
30.793612,32.044445,4,As Salihiyah,HE,EG86119,8,Military
30.776112,34.666668,648,Ramon,LLRM,IS20726,8,Military
30.621389,35.201111,-49,En Yahav,LLEY,IS95540,999,Other
30.598612,32.234444,11,Al Ismailiyah,HE,EG98199,999,Other
30.594444,31.666111,9,Az Zaqaziq,HE,EG96790,8,Military
30.579445,31.128889,10,Quwaysina,HE,EG94742,8,Military
30.572779,32.09639,14,Abu Suwayr,HE,EG82826,8,Military
30.540556,30.560278,25,Gebel El Basur,HE,EG56523,8,Military
30.420555,31.678888,50,Bilbays 2,HE,EG96296,8,Military
30.40889,33.151668,321,Bir Jifjafah,HE,EG84655,999,Other
30.394917,31.601444,27,Bilbays,HE,EG85153,8,Military
30.343472,36.147694,861,King Faisal,OJ,JO27850,8,Military
30.3325,31.44739,35,Inshas,HE,EG03478,8,Military
30.330017,32.267773,21,Faid,HE,EG93624,8,Military
30.246944,32.492222,6,Kibrit,HE,EG79657,8,Military
30.194445,33.412777,399,Bir Hasanah,HE,EG99116,999,Other
30.121944,31.405556,116,Cairo Intl,HECA,EG70992,22,Joint Military/Civilian
30.116362,30.915444,167,Cairo West,HECW,EG80029,8,Military
30.092501,31.359722,92,Cairo Almaza,HE,EG43797,8,Military
30.074638,31.191999,17,Embaba,HEEM,EG52780,49,Civilian/Public
30.050388,31.839458,243,Wadi Al Jandali,HE,EG06974,8,Military
30.025925,32.972046,472,El Sharqi,HE,EG99125,8,Military
39.605278,47.875889,76,Parsabade Moghan,OITP,IR66896,999,Other
38.32486,48.423195,1315,Ardabil,OITL,IR47801,999,Other
38.131359,46.238861,1359,Tabriz Intl,OITT,IR85991,22,Joint Military/Civilian
37.991669,58.363335,210,Ashgabat,UTAA,TX28094,49,Civilian/Public
37.668167,45.068668,1324,Uromiyeh,OITR,IR32944,49,Civilian/Public
37.627861,56.173084,749,Soga,OIMX,IR53914,999,Other
37.488335,57.306667,1079,Bojnord,OIMN,IR00186,999,Other
37.383293,55.452084,152,Kalaleh,OINE,IR64839,999,Other
37.347668,46.127724,1339,Sahand,OITM,IR50671,999,Other
37.325699,49.605812,-9,Rasht,OIGG,IR62870,49,Civilian/Public
37.24461,55.097362,45,Gonbad Ghabus,OI,IR52075,999,Other
36.909363,50.688831,-22,Ramsar,OINR,IR00660,999,Other
36.861999,54.207138,1499,Mehtar Kalateh,OI,IR94676,999,Other
36.663334,51.464722,-18,Noshahr,OINN,IR22279,999,Other
36.654999,52.349167,-24,Bishe Kola,OINJ,IR37029,999,Other
36.641972,53.189693,10,Sari Dasht E Naz,OINZ,IR25015,999,Other
36.425331,55.104473,1285,Shahrud,OIMJ,IR72406,999,Other
36.239471,50.046333,1276,Ghazvin,OIIK,IR60546,999,Other
36.235195,59.640972,996,Mashhad Intl,OIMM,IR87394,22,Joint Military/Civilian
35.776085,50.826694,1271,Payam,OIIP,IR76546,49,Civilian/Public
35.702972,51.47514,1225,Doshan Tappeh,OIID,IR00425,8,Military
35.689167,51.313332,1207,Mehrabad Intl,OIII,IR48304,22,Joint Military/Civilian
35.644806,51.380695,1143,Ghale Morghi,OIIG,IR80526,22,Joint Military/Civilian
35.591499,53.495167,1127,Semnan,OIIS,IR15475,999,Other
35.418888,51.14389,999,Ahmadabad,OI,IR99967,999,Other
35.389389,53.671417,1200,Semnan New,OI,IR23870,999,Other
35.244804,47.00864,1407,Sanandaj,OICS,IR80515,999,Other
35.234196,48.601528,1722,Shahrokhi Highway Strip,OI,IR74003,999,Other
35.213917,48.657665,1710,Hamadan Mil,OIHS,IR18708,8,Military
35.172779,52.324444,975,Garmcar Sw,OI,IR76664,999,Other
34.983334,50.807777,944,Manzariyeh,OI,IR91751,8,Military
34.868168,48.552307,1756,Hamadan,OIHH,IR01108,999,Other
34.346417,47.156582,1312,Shahid Ashrafi Esfahani,OICC,IR63960,22,Joint Military/Civilian
34.169418,51.317749,847,Mahmudabad,OI,IR39876,999,Other
33.934723,45.101391,76,Subakhu,OR,IZ99143,999,Other
33.67889,56.901668,704,Tabas,OIMT,IR56732,999,Other
33.587223,46.404057,1334,Ilam,OICI,IR00150,999,Other
33.43272,48.290085,1155,Khoram Abad,OICK,IR52077,999,Other
33.08897,53.417332,1082,Nain Military,OI,IR87024,999,Other
32.951389,51.566944,1601,Jafarabao,OI,IR45957,999,Other
32.933613,47.483612,792,Abdanan,OICD,IR79406,999,Other
32.92976,51.561203,1600,Hesa,OIFE,IR27728,999,Other
32.896942,59.266945,1536,Birjand,OIMB,IR40334,999,Other
32.750721,51.861694,1545,Esfahan Shahid Beheshti Intl,OIFM,IR51886,22,Joint Military/Civilian
32.621056,51.696194,1597,Badr Air Base,OIFP,IR89685,8,Military
32.481945,45.757221,21,Ubaydah Bin Al Jarrah,OR,IZ57892,8,Military
32.434444,48.39764,152,Dezful,OIAD,IR51850,8,Military
32.402779,48.181667,118,Dezful Highway Strip,OI,IR83434,999,Other
32.326389,51.377777,1724,Zarrinshahr,OIFV,IR85268,999,Other
32.295692,50.841389,2049,Shahre  Kord,OIFS,IR00177,999,Other
32.117084,46.381832,13,Kut Al Hayy East,OR,IZ57910,999,Other
32.002308,49.270668,361,Shahid Asyaee,OIAI,IR04233,8,Military
31.922007,48.878014,304,Ella North,OI,IR00187,999,Other
31.904894,54.276482,1235,Yazd Shahid Sadooghi,OIYY,IR00152,49,Civilian/Public
31.456491,47.289063,13,Qalat Salih,OR,IZ14023,999,Other
31.337444,48.762138,19,Ahwaz,OIAW,IR51564,49,Civilian/Public
30.935404,46.090095,6,Tallil,OR,IZ74358,8,Military
30.835167,49.534916,25,Omidiyeh,OIAJ,IR81183,8,Military
30.745443,49.676251,26,Aghajari,OIAG,IR95262,49,Civilian/Public
30.73361,50.112141,358,Behbehan Northwest,OI,IR75816,999,Other
30.664139,48.645138,3,Shadgan,OI,IR25514,999,Other
30.568832,47.770637,2,Basrah Maqal,OR,IZ50526,49,Civilian/Public
30.556307,49.151806,2,Mahshahr,OIAM,IR11513,49,Civilian/Public
30.548779,47.662419,3,Basrah Intl,ORMM,IZ50940,49,Civilian/Public
30.425333,47.641888,19,Shaibah,OR,IZ75805,8,Military
30.365,48.232498,3,Abadan,OIAA,IR00098,49,Civilian/Public
30.353945,47.108166,48,Ar Rumaylah Southwest,OR,IZ56601,999,Other
30.337305,50.828529,729,Gachsaran,OIAH,IR34009,999,Other
30.29805,56.051964,1614,Rafsanjan,OIKR,IR87201,49,Civilian/Public
30.261334,56.95689,1748,Kerman,OIKK,IR32573,49,Civilian/Public
30.134417,47.650585,21,Safwan,OR,IZ98832,999,Other
30.03364,52.80011,1697,Mansurabad North,OI,IR00155,999,Other
30.000029,53.711777,2176,Mahmudabad,OI,IR00023,999,Other
43.061668,74.478333,637,Manas,UAFM,KG74545,49,Civilian/Public
42.364166,69.478889,421,Shymkent,UAII,KZ00007,49,Civilian/Public
41.3125,69.390388,426,Tashkent,UT,UZ00001,8,Military
41.257221,69.28167,430,Yuzhny,UTTT,UZ17644,49,Civilian/Public
40.608334,72.793335,892,Osh,UAFO,KG84680,49,Civilian/Public
40.215,69.695,441,Khudzhand,UTDL,TI66723,49,Civilian/Public
39.775001,64.480003,228,Bukhara,UTSB,UZ00005,49,Civilian/Public
39.701668,66.985001,677,Samarkand,UTSS,UZ77301,49,Civilian/Public
38.543331,68.824997,783,Dushanbe,UTDD,TI02578,49,Civilian/Public
37.286388,67.309166,312,Termez,UTST,UZ21902,49,Civilian/Public
36.770748,69.531998,2590,Talulqan,OATQ,AF94357,999,Other
36.750278,65.915001,399,Sheberghan,OASG,AF94325,999,Other
36.706944,67.209168,391,Mazar I Sharif,OAMS,AF39176,49,Civilian/Public
36.665001,68.910835,434,Kunduz,OAUZ,AF92944,49,Civilian/Public
36.500973,61.064945,288,Sarakhs,OIMC,IR00184,999,Other
36.461498,61.060917,295,Sarakhs South,OI,IR20621,999,Other
35.930557,64.761391,819,Maimana,OAMN,AF94326,999,Other
35.91811,74.333305,1453,Gilgit,OPGT,PK95862,999,Other
35.887501,71.800278,1493,Chitral,OPCH,PK27177,999,Other
34.94614,69.264969,1491,Bagram,OA,AF50693,8,Military
34.81311,72.352142,951,Saidu Sharif,OPSS,PK47414,999,Other
34.566666,69.208885,1789,Kabul Intl,OAKB,AF94313,49,Civilian/Public
34.400833,70.497223,552,Jalalabad,OAJL,AF87064,8,Military
34.338806,73.509003,830,Muzaffarabad,OPMF,PK04756,999,Other
34.208889,62.228054,977,Herat,OAHR,AF28606,49,Civilian/Public
34.081112,71.97258,320,Risalpur,OPRS,PK45213,8,Military
33.993252,71.514351,359,Peshawar,OPPS,PK73223,49,Civilian/Public
33.986889,74.773834,1663,Srinagar,VISR,IN76533,22,Joint Military/Civilian
33.983612,72.612503,339,Tarbela Dam,OPTA,PK79781,999,Other
33.903332,70.071114,1767,Parachinar,OPPC,PK60881,999,Other
33.876629,74.975678,1645,Awantipur,VI,IN87162,999,Other
33.871388,72.400833,304,Minhas,OP,PK48939,999,Other
33.848057,73.799164,1676,Rawalakot,OPRT,PK13746,999,Other
33.613667,73.105415,508,Chaklala,OPRN,PK83690,22,Joint Military/Civilian
33.557499,73.03167,500,Qasim,OPQS,PK01570,8,Military
33.391388,62.261112,1150,Shindand,OASD,AF75939,8,Military
33.38028,74.31472,914,Rajaori,VI,IN90896,999,Other
33.049686,73.638344,290,Mangla,OPMA,PK70852,999,Other
32.969723,70.529724,403,Bannu,OPBN,PK46981,999,Other
32.910275,72.77449,540,Murid,OP,PK46178,999,Other
32.689556,74.837418,313,Jammu,VIJU,IN57042,22,Joint Military/Civilian
32.563087,71.570679,210,Mianwali,OPMI,PK49985,8,Military
32.423889,71.460556,196,Chashma,OP,PK30451,999,Other
32.302776,69.56778,1386,Wana,OPWN,PK74027,999,Other
32.077839,73.790169,188,Chandhar,OP,PK57563,999,Other
32.048626,72.665169,187,Sargodha,OPSR,PK69868,8,Military
31.909563,70.896446,172,Dera Ismail Khan,OPDI,PK27145,999,Other
31.8895,72.309189,173,Sahiwal,OPSW,PK65592,999,Other
31.707764,74.799233,229,Amritsar,VIAR,IN25696,49,Civilian/Public
31.521723,74.403336,217,Lahore,OPLA,PK17371,49,Civilian/Public
31.505833,65.847778,1009,Kandahar,OAKN,AF60849,22,Joint Military/Civilian
31.494795,74.346237,212,Walton,OPLH,PK65896,999,Other
31.365168,72.99572,185,Faisalabad Intl,OPFA,PK48442,49,Civilian/Public
31.358248,69.463997,1417,Zhob,OPZB,PK26927,999,Other
31.096666,61.544166,496,Zabol,OIZB,IR37829,999,Other
30.758083,72.282501,149,Rafiqui,OPRQ,PK16430,8,Military
30.735277,73.35833,152,Okara,OPOK,PK58729,999,Other
30.494722,70.971664,131,Kot Addu,OP,PK08449,999,Other
30.251944,66.938751,1600,Quetta,OPQT,PK36538,22,Joint Military/Civilian
30.203314,71.41906,121,Multan Intl,OPMT,PK28198,49,Civilian/Public
30.091417,72.153748,131,Velhari,OP,PK57444,999,Other
43.906918,87.473641,648,Diwopu,ZWWW,CH73365,49,Civilian/Public
43.351665,77.03833,680,Almaty,UAAA,KZ49763,49,Civilian/Public
39.543331,76.021668,1380,Kashi,ZWSH,CH00009,49,Civilian/Public
37.033333,79.866669,1424,Hotan,ZWTN,CH73367,49,Civilian/Public
35.333611,75.537781,2316,Skardu,OPSD,PK87590,999,Other
34.653889,77.373337,3200,Thoise,VI,IN73136,999,Other
32.902248,75.155136,594,Udhampur,VIUX,IN54032,999,Other
32.231724,75.635528,309,Pathankot,VIPK,IN42991,8,Military
31.876944,77.154167,1084,Bhuntar,VIBR,IN63379,999,Other
31.081388,77.067779,1524,Shimla,VISM,IN29705,999,Other
30.853056,75.95417,253,Ludhiana,VILD,IN54796,999,Other
30.672472,76.788254,308,Chandigarh,VICG,IN43210,8,Military
30.582779,78.326942,550,Bharkot,VI,IN99810,999,Other
30.314444,76.362282,249,Patiala,VIPL,IN39933,999,Other
30.188499,78.180916,550,Dehradun,VIDN,IN43503,999,Other
36.516666,103.621666,1947,Zhongchuan,ZLLL,CH73371,49,Civilian/Public
30.58,103.948334,494,Shuangliu,ZUUU,CH73375,49,Civilian/Public
44.994999,110.199997,934,Sainshand,ZMSZ,MG00002,49,Civilian/Public
40.853333,111.82167,1083,Baita,ZBHH,CH73364,49,Civilian/Public
40.080112,116.584556,35,Capital,ZBAA,CH21133,49,Civilian/Public
39.116669,117.349998,3,Binhai,ZBTJ,CH73369,49,Civilian/Public
38.280773,114.696655,71,Zhengding,ZBSJ,CH00003,49,Civilian/Public
37.751083,112.625054,782,Wusu,ZBYN,CH73370,49,Civilian/Public
36.860001,117.214996,23,Yaoqiang,ZSJN,CH00004,49,Civilian/Public
34.518333,113.841667,150,Xinzheng,ZHCC,CH00007,49,Civilian/Public
34.439999,108.754997,479,Xianyang,ZLXY,CH73387,49,Civilian/Public
31.998333,118.811668,10,Dajiaochang,ZS,CH73390,49,Civilian/Public
31.783333,117.300003,28,Luogang,ZSOF,CH73373,49,Civilian/Public
31.74,118.86,14,Lukou,ZSNJ,CH00008,49,Civilian/Public
30.785,114.209999,35,Tianhe,ZHHH,CH73389,49,Civilian/Public
43.904999,125.198334,231,Dafangshen,ZYCC,CH73384,49,Civilian/Public
43.399166,132.151947,13,Knevichi,UHWW,RS96595,49,Civilian/Public
41.907223,128.410004,1341,Samjiyon Airfield,UNK,UNK,8,Military
41.638332,123.485001,60,Taoxian,ZYTX,CH73366,49,Civilian/Public
41.42889,129.648056,12,Orang Airfield,UNK,UNK,8,Military
40.681946,128.149994,1234,Hwangsuwon Airfield,UNK,UNK,8,Military
40.364445,127.264168,1079,Changjin Up Airfield,UNK,UNK,8,Military
40.357224,128.72084,9,Iwon Airfield,UNK,UNK,8,Military
40.149769,124.501266,11,Uiju Airfield,UNK,UNK,8,Military
40.119446,125.871948,98,Sangwon Ni Highway Strip,UNK,UNK,0,Unknown
39.996944,127.612221,33,Toksan Airfield,UNK,UNK,8,Military
39.927502,125.208054,76,Panghyon Airfield,UNK,UNK,8,Military
39.902779,125.489166,23,Taechon Airfield,UNK,UNK,8,Military
39.791389,127.532776,15,Yonpo Airfield,UNK,UNK,0,Unknown
39.750557,125.903893,34,Kaechon Airfield,UNK,UNK,8,Military
39.747776,127.475555,29999,Sondok Airfield,UNK,UNK,8,Military
39.672222,125.681389,29999,Sinanju Highway Strip,UNK,UNK,0,Unknown
39.501946,125.966667,49,Pukchang Airfield,UNK,UNK,8,Military
39.409443,125.892777,36,Sunchon Airfield,UNK,UNK,8,Military
39.24139,125.678337,29999,Sunan Auxiliary Airfield,UNK,UNK,22,Joint Military/Civilian
39.205276,125.67028,18,Sunan Airfield,UNK,UNK,22,Joint Military/Civilian
39.166668,127.484169,3,Wonsan Airfield,UNK,UNK,8,Military
39.016388,125.843613,3,Mirim Airfield,UNK,UNK,8,Military
38.959999,121.529999,32,Zhoushuizi,ZYTL,CH73368,49,Civilian/Public
38.906944,125.235001,12,Onchon Airfield,UNK,UNK,8,Military
38.869446,127.903053,29999,Kuum Ni Airfield,UNK,UNK,8,Military
38.84,126.068886,29999,Sangwon Highway Strip,UNK,UNK,0,Unknown
38.73111,126.659447,219,Koksan South Highway Strip,UNK,UNK,0,Unknown
38.689724,126.604446,241,Koksan Airfield,UNK,UNK,8,Military
38.65361,125.788887,10,Hwangju Airfield,UNK,UNK,8,Military
38.613609,127.451942,584,Hyon Ni Airfield,UNK,UNK,8,Military
38.425556,125.019165,14,Kwail Airfield,UNK,UNK,8,Military
38.3825,128.458328,49,R 413,RK,KS99729,999,Other
38.265278,127.564163,274,R 321,RK,KS99756,999,Other
38.24889,127.37722,192,R 240,RK,KS99749,999,Other
38.241669,128.207504,289,R 412,RK,KS99753,999,Other
38.238056,126.120277,79,Nuchon Ni Airfield,UNK,UNK,8,Military
38.215832,127.654442,228,R 317,RK,KS99750,999,Other
38.199165,127.221947,192,R 239,RK,KS99748,999,Other
38.153416,127.312027,155,R 237,RK,KS99722,999,Other
38.147499,128.600555,30,Sokcho,RKND,KS04498,8,Military
38.137779,128.006668,199,R 406,RK,KS99724,999,Other
38.137501,127.741669,182,R 314,RK,KS99726,999,Other
38.130554,125.246109,31,Taetan Airfield,UNK,UNK,8,Military
38.121666,127.686668,140,R 313,RK,KS99730,999,Other
38.119446,128.039993,219,R 405,RK,KS99817,999,Other
38.107224,128.198609,204,R 414,RK,KS99752,999,Other
38.087501,127.986748,205,R 404,RKNY,KS51338,999,Other
38.079166,127.272225,103,R 233,RK,KS99725,999,Other
38.073055,127.522781,260,R 312,RK,KS99723,999,Other
38.051945,127.798332,179,R 311,RK,KS99751,999,Other
38.029751,127.140999,69,R 228,RK,KS99747,999,Other
38.025276,127.3675,129,R 231,RK,KS99721,999,Other
38.024166,127.106941,67,R 227,RK,KS99746,999,Other
38.018333,126.974724,30,R 225,RK,KS99744,999,Other
37.955833,126.92083,35,R 129,RK,KS99734,999,Other
37.955833,128.314163,274,R 420,RK,KS99741,999,Other
37.929169,127.756943,82,R 307,RK,KS99740,999,Other
37.908333,127.013886,89,R 219,RK,KS99736,999,Other
37.894169,126.970833,110,R 218,RK,KS99735,999,Other
37.883751,127.717972,74,A 306,RKNC,KS35753,8,Military
37.863056,127.177498,99,R 217,RKSI,KS60404,999,Other
37.82822,126.991302,87,R 222,RK,KS82637,999,Other
37.814999,127.349999,128,R 213,RK,KS99776,999,Other
37.763111,126.792389,19,R 110,RK,KS99754,999,Other
37.753502,128.944031,10,Kangnung,RKNN,KS87140,22,Joint Military/Civilian
37.715305,126.558861,13,R 107,RK,KS99733,999,Other
37.700054,127.900055,137,R 419,RK,KS99758,999,Other
37.650276,128.570282,524,R 417,RK,KS99743,999,Other
37.641945,127.149445,24,R 203,RK,KS99737,999,Other
37.600944,126.868774,19,R 113,RKSK,KS71169,999,Other
37.558723,126.790077,17,Kimpo Intl,RKSS,KS60585,49,Civilian/Public
37.50153,127.62986,70,R 301,RK,KS99739,999,Other
37.474445,126.749443,28,R 103,RK,KS99765,999,Other
37.445831,127.113891,28,Seoul Ab,RKSM,KS23347,8,Military
37.438084,127.960388,100,Wonju,RKNW,KS20127,8,Military
37.401669,121.371666,17,Laishan,ZSYT,CH00011,49,Civilian/Public
37.286835,127.226502,74,R 501,RK,KS99764,999,Other
37.239407,127.00705,26,Suwon,RKSW,KS48753,8,Military
37.200832,127.472221,64,R 510,RK,KS70967,8,Military
37.161945,128.220001,290,R 605,RK,KS87064,999,Other
37.090618,127.029595,12,Osan Ab,RKSO,KS51390,8,Military
37.029999,127.885277,85,Choongwon Ab,RKTI,KS89820,8,Military
36.960621,127.033546,15,A 511,RKSG,KS23937,8,Military
36.753887,126.330559,12,R 530,RK,KS99759,999,Other
36.717777,127.496109,58,Chongju Intl,RKTU,KS18851,8,Military
36.704529,126.485886,11,Seosan Ab,RKTP,KS45940,8,Military
36.631943,128.354721,107,Yechon,RKTY,KS99718,8,Military
36.583889,126.660004,60,R 526,RK,KS99760,999,Other
36.571056,127.295997,24,R 505,RK,KS29498,999,Other
36.568176,127.500115,78,Songmu,RKTE,KS03499,8,Military
36.263332,120.376663,10,Liuting,ZSQD,CH73382,49,Civilian/Public
36.261665,127.116669,28,R 536,RK,KS99994,999,Other
36.181084,133.324783,94,Oki,RJNO,JA06540,999,Other
36.180279,127.833336,166,R 522,RK,KS99732,999,Other
36.111111,127.10389,20,R 500,RK,KS99727,999,Other
35.988335,129.419998,21,Pohang,RKTH,KS93016,999,Other
35.903755,126.615906,8,Kunsan Ab,RKJK,KS30467,8,Military
35.893639,128.658417,35,Taegu Ab,RKTN,KS48012,22,Joint Military/Civilian
35.878445,127.119552,29,Jhunju,RKJU,KS13888,22,Joint Military/Civilian
35.593498,129.351715,12,Ulsan,RKPU,KS85850,999,Other
35.52961,134.165222,19,Tottori,RJOR,JA12833,999,Other
35.512852,134.787002,178,Tajima,RJBT,JA00002,999,Other
35.492279,133.236496,6,Miho,RJOH,JA95906,22,Joint Military/Civilian
35.413612,132.889999,4,Izumo,RJOC,JA38854,999,Other
35.345001,127.019997,40,R 710,RK,KS99996,999,Other
35.305279,126.49556,9,R 712,RK,KS99787,999,Other
35.179207,128.938217,3,Kimhae Intl,RKPK,KS89580,22,Joint Military/Civilian
35.143333,128.695007,2,Chinhae,RKPE,KS89597,999,Other
35.128056,126.809723,12,Kwangju,RKJJ,KS40957,22,Joint Military/Civilian
35.088543,128.070374,7,Sachon Ab,RKPS,KS35832,8,Military
34.839722,127.61528,20,Yeosu,RKJY,KS21015,999,Other
34.758907,126.379875,7,Mokpo,RKJM,KS48219,22,Joint Military/Civilian
34.755833,133.853058,245,Okayama,RJOB,JA33953,49,Civilian/Public
34.676388,131.790283,56,Iwami,RJOW,JA87244,999,Other
34.588943,133.934326,0,Kohnan,RJBK,JA30775,999,Other
34.435554,132.922226,331,Hiroshima,RJOA,JA24322,49,Civilian/Public
34.36676,132.413895,4,Hiroshimanishi,RJBH,JA97827,49,Civilian/Public
34.284527,129.330444,64,Tsushima,RJDT,JA88306,999,Other
34.214054,134.015762,185,Takamatsu,RJOT,JA34283,49,Civilian/Public
34.14386,132.235748,2,Iwakuni Mcas,RJOI,JA45214,8,Military
34.132809,134.606644,7,Tokushima,RJOS,JA52645,22,Joint Military/Civilian
34.045387,131.052063,3,Ozuki,RJOZ,JA95914,8,Military
34.034668,131.549194,2,Hofu,RJOF,JA11872,8,Military
33.92889,131.276382,7,Yamaguchi Ube,RJDC,JA07635,49,Civilian/Public
33.883083,130.653,29,Ashiya,RJFA,JA65587,8,Military
33.836109,130.946945,5,Kitakyushu,RJFR,JA61515,49,Civilian/Public
33.827255,132.699631,7,Matsuyama,RJOM,JA20269,49,Civilian/Public
33.749027,129.785415,15,Iki,RJDB,JA33859,999,Other
33.685444,131.040756,16,Tsuiki,RJFZ,JA39496,8,Military
33.586639,130.450195,9,Fukuoka,RJFF,JA83639,49,Civilian/Public
33.544556,133.671448,9,Kochi,RJOK,JA76116,999,Other
33.511307,126.493027,35,Cheju Intl,RKPC,KS10983,49,Civilian/Public
33.479504,131.737122,5,Oita,RJFO,JA60548,49,Civilian/Public
33.397221,126.714165,359,Aviation College 2,RK,KS03854,999,Other
33.149723,130.302216,1,Saga,RJFS,JA00004,999,Other
32.916973,129.913452,5,Nagasaki,RJFU,JA73388,22,Joint Military/Civilian
32.837318,130.855057,195,Kumamoto,RJFT,JA98319,22,Joint Military/Civilian
32.666389,128.832779,83,Fukue,RJFE,JA00967,999,Other
32.083801,131.451767,78,Nyutabaru,RJFN,JA53413,8,Military
31.877129,131.448441,6,Miyazaki,RJFM,JA76362,49,Civilian/Public
31.803396,130.719406,276,Kagoshima,RJFK,JA95510,49,Civilian/Public
31.367611,130.845444,65,Kanoya,RJFY,JA09715,8,Military
31.198029,121.336304,3,Hongqiao Intl,ZSSS,CH73360,49,Civilian/Public
31.144108,121.792122,3,Pudong,ZSPD,CH00028,49,Civilian/Public
30.543056,130.952499,97,Tanegashima,RJFG,JA54544,999,Other
30.385529,130.659576,37,Yakushima,RJFC,JA85624,999,Other
30.333332,120.23333,6,Jianqiao,ZSHC,CH73372,49,Civilian/Public
44.303913,143.404022,24,New Monbetsu,RJEB,JA00005,999,Other
43.882816,144.163803,37,Memanbetsu,RJCM,JA93190,49,Civilian/Public
43.670834,142.447495,219,Asahikawa,RJEC,JA02204,49,Civilian/Public
43.577427,144.959793,71,Nakashibetsu,RJCN,JA23221,999,Other
43.116138,141.380218,7,Sapporo,RJCO,JA61790,22,Joint Military/Civilian
43.041809,144.192551,99,Kushiro,RJCK,JA79593,999,Other
42.890388,143.158188,83,Tokachi,RJCT,JA01031,22,Joint Military/Civilian
42.794476,141.666443,26,Chitose,RJCJ,JA56829,8,Military
42.774971,141.690415,24,New Chitose,RJCC,JA56501,49,Civilian/Public
42.733612,143.217499,153,Obihiro,RJCB,JA64522,49,Civilian/Public
41.770153,140.822006,46,Hakodate,RJCH,JA20137,49,Civilian/Public
40.734722,140.690826,202,Aomori,RJSA,JA13602,49,Civilian/Public
40.70322,141.368363,36,Misawa Ab,RJSM,JA03576,8,Military
40.556446,141.466324,46,Hachinohe,RJSH,JA97518,8,Military
40.191944,140.371384,89,Odate Noshiro,RJSR,JA00003,999,Other
39.615555,140.218613,95,Akita,RJSK,JA65281,49,Civilian/Public
39.430832,141.135834,90,Hanamaki,RJSI,JA49357,49,Civilian/Public
38.811111,139.786667,26,Shonai,RJSY,JA76546,49,Civilian/Public
38.411556,140.370468,107,Yamagata,RJSC,JA60310,22,Joint Military/Civilian
38.404919,141.219574,2,Matsushima,RJST,JA59900,8,Military
38.139687,140.916855,4,Sendai,RJSS,JA93713,49,Civilian/Public
37.955555,139.111664,8,Niigata,RJSN,JA44556,22,Joint Military/Civilian
