FEATURE2,NAME,POP_2010,LATITUDE,LONGITUDE
-999,Riverside,381,40.2834083,-78.9222473
-999,Revloc,570,40.4922938,-78.7641883
-999,Blandburg,402,40.6870075,-78.4108512
-999,Dunlo,342,40.2945202,-78.7211307
-999,Lloydell,-999,40.3145197,-78.6922413
-999,Bakerton,-999,40.6028468,-78.7447467
County Seat,Ebensburg,3351,40.4850717,-78.7247427
-999,Driftwood,67,41.3397846,-78.134172
-999,Prospect Park,327,41.5170078,-78.2155642
-999,Sterling Run,-999,41.4147848,-78.1988969
County Seat,Emporium,2073,41.5114521,-78.2352872
-999,Beaver Meadows,869,40.9281419,-75.9146444
-999,Bowmanstown,937,40.7998156,-75.6618547
-999,East Side,317,41.0614733,-75.7693596
-999,Lansford,3941,40.8317563,-75.8824208
-999,Lehighton,5500,40.8337029,-75.7138008
-999,Nesquehoning,3349,40.864534,-75.8110277
-999,Weatherly,2525,40.9417535,-75.82964
-999,Weissport,412,40.828981,-75.6988004
-999,Palmerton,5414,40.8014826,-75.6101868
-999,Parryville,525,40.8181483,-75.6726885
-999,Summit Hill,3034,40.8248121,-75.8710312
-999,McAdoo,2300,40.90159473,-75.99165954
-999,Tresckow,880,40.9134194,-75.9665916
-999,Albrightsville,202,41.0145319,-75.6010222
County Seat,Jim Thorpe,4781,40.8759235,-75.7324127
-999,Centre Hall,1265,40.8475635,-77.6861093
-999,Howard,720,41.0142294,-77.6580534
-999,Milesburg,1123,40.9417272,-77.7850022
-999,Millheim,904,40.8909008,-77.4766586
-999,Philipsburg,2770,40.8964465,-78.2205688
-999,Port Matilda,606,40.799504,-78.0541736
-999,Snow Shoe,765,41.0308914,-77.9494489
-999,State College,42034,40.793395,-77.8600013
-999,Unionville,291,40.907282,-77.8755588
-999,Aaronsburg,613,40.8997903,-77.4533235
-999,Blanchard,740,41.0642317,-77.5977703
-999,Boalsburg,3722,40.7756184,-77.7924992
-999,Clarence,626,41.0481143,-77.9402815
-999,Coburn,236,40.8631237,-77.4644362
-999,Monument,150,41.1111751,-77.7044382
-999,North Philipsburg,660,40.9075575,-78.2077906
-999,Pine Glen,190,41.0889475,-78.0566725
-999,Pine Grove Mills,1502,40.7336739,-77.8855567
-999,Pleasant Gap,2879,40.8681177,-77.7466665
-999,Rebersburg,494,40.9445123,-77.4449883
-999,Julian,152,40.8642263,-77.9394485
-999,Lemont,2270,40.8106175,-77.8183338
-999,Madisonburg,168,40.9261773,-77.5172157
-999,Sandy Ridge,407,40.8147805,-78.2355696
-999,Spring Mills,268,40.853399,-77.5674956
-999,Stormstown,2366,40.7933932,-78.0166721
-999,Woodward,110,40.8986822,-77.3560948
-999,Zion,2030,40.9142294,-77.6847211
-999,Eagleville,324,41.0564538,-77.5927705
-999,Hublersburg,104,40.9608972,-77.6099966
-999,Jacksonville,95,40.9922853,-77.6319419
-999,Mingoville,503,40.9322855,-77.6480534
-999,Moshannon,281,41.0322796,-78.0050056
-999,Nittany,658,40.9975648,-77.5561053
-999,Orviston,95,41.1064519,-77.752218
-999,Snydertown,483,40.9842309,-77.5858289
-999,South Philipsburg,410,40.885891,-78.2208466
-999,Baileyville,201,40.7081186,-77.9852817
County Seat,Bellefonte,6187,40.9133943,-77.7783348
-999,Exton,4842,40.0289955,-75.6207651
-999,Atglen,1406,39.9492712,-75.9735608
-999,Avondale,1265,39.823443,-75.783273
-999,Coatesville,13100,39.9831616,-75.8238355
-999,Downingtown,7891,40.0064958,-75.7032742
-999,Elverson,1225,40.1567641,-75.8327088
-999,Honey Brook,1713,40.0942664,-75.9113306
-999,Kennett Square,6072,39.8467767,-75.7116033
-999,Malvern,2998,40.0362185,-75.5138118
-999,Modena,535,39.9667734,-75.7996676
-999,Oxford,5077,39.7853861,-75.9788349
-999,Parkesburg,3593,39.9587161,-75.9193928
-999,Phoenixville,16440,40.1303822,-75.5149128
-999,South Coatesville,1303,39.9742729,-75.8199462
-999,Spring City,3323,40.1767688,-75.5476876
-999,West Grove,2854,39.8220536,-75.8274413
-999,Paoli,5575,40.0420522,-75.4763084
-999,Lionville,6189,40.0537161,-75.6599318
-999,South Pottstown,2081,40.239541,-75.6510199
-999,Thorndale,3407,39.9928848,-75.7452225
-999,Toughkenamon,1492,39.8314987,-75.757439
-999,Berwyn,3631,40.0448306,-75.4388053
-999,Cochranville,668,39.8917732,-75.9216133
-999,Westwood,950,39.9717725,-75.8532803
-999,Bucktown,-999,40.1748214,-75.6621394
-999,Chatham,-999,39.8534419,-75.8216087
-999,Chatwood,-999,39.9664976,-75.5893761
-999,Chester Springs,-999,40.0951038,-75.6168681
-999,Devault,-999,40.0745503,-75.5351981
-999,Eagle,-999,40.0778812,-75.6877086
-999,Fairville,-999,39.8442775,-75.6307642
-999,Frazer,-999,40.0323293,-75.5560376
-999,Glenmoore,-999,40.0889905,-75.7718794
-999,Green Tree,-999,40.0378854,-75.4946435
-999,Guthriesville,-999,40.0331604,-75.7635526
-999,Hickory Hill,-999,39.7484431,-75.920776
-999,Homeville,-999,39.8609397,-75.9866146
-999,Jennersville,-999,39.8231643,-75.869665
-999,Kemblesville,-999,39.7489996,-75.8241053
-999,Kimberton,-999,40.1306588,-75.5721388
-999,Knauertown,-999,40.1714867,-75.7268662
-999,Landenberg,-999,39.7773329,-75.7713264
-999,Ludwigs Corner,-999,40.115657,-75.6935377
-999,Marshallton,-999,39.9498305,-75.6802159
-999,Milltown,-999,39.9659423,-75.5454838
-999,Morstein,-999,40.0167741,-75.586875
-999,New London,-999,39.7826095,-75.8754973
-999,Parker Ford,-999,40.1995447,-75.5837984
-999,Russellville,-999,39.8423296,-75.9413349
-999,Sadsburyville,-999,39.9817717,-75.8913372
-999,Strafford,-999,40.0509421,-75.4043578
-999,Unionville,-999,39.8953867,-75.7343845
-999,Valley Forge,-999,40.0970507,-75.4696358
-999,Willowdale,-999,39.8742761,-75.7177159
-999,Anselma,-999,40.0814929,-75.6418715
-999,Bradford Hills,-999,40.0031631,-75.6479925
-999,Brandywine Manor,-999,40.0614915,-75.8096622
-999,Embreeville,-999,39.9301082,-75.7343858
-999,Ercildoun,-999,39.9464954,-75.8391124
-999,Glenloch,-999,40.0301069,-75.5846511
-999,Goshenville,-999,39.9951085,-75.5443735
-999,Hamorton,-999,39.8684434,-75.6554889
-999,Kaolin,-999,39.7987218,-75.7271581
-999,Kelton,-999,39.80872,-75.8779982
-999,Lenape,-999,39.9128872,-75.6315998
-999,Loag,-999,40.1289879,-75.8129882
-999,Longwood,-999,39.8676099,-75.67049
-999,Lyndell,-999,40.059548,-75.7446595
-999,Northbrook,-999,39.9203866,-75.6888266
-999,Pocopson,-999,39.9003875,-75.6257656
-999,Saint Peters,-999,40.1800972,-75.7307542
-999,Warwick,-999,40.1650973,-75.7838155
-999,Westtown,-999,39.930943,-75.5518722
-999,Bacton,-999,40.0567725,-75.5863149
County Seat,West Chester,18461,39.9606643,-75.6054882
-999,South Bethlehem,481,40.9991584,-79.3395402
-999,Callensburg,207,41.1258958,-79.5583801
-999,East Brady,942,40.985897,-79.6131025
-999,Foxburg,183,41.1431175,-79.6797713
-999,Hawthorn,494,41.0200656,-79.274484
-999,Knox,1146,41.2345058,-79.5372696
-999,New Bethlehem,989,41.001732,-79.3314297
-999,Rimersburg,951,41.0414525,-79.5031005
-999,Saint Petersburg,400,41.1617284,-79.6528265
-999,Shippenville,480,41.2503396,-79.4594904
-999,Sligo,720,41.1092297,-79.4900454
-999,Strattanville,550,41.2022858,-79.3275426
-999,Crown,183,41.3897854,-79.270876
-999,Leeper,158,41.3703408,-79.3042099
-999,Tylersburg,196,41.3847851,-79.3222659
-999,Vowinckel,139,41.411452,-79.2286531
-999,Lucinda,-999,41.308396,-79.3697665
County Seat,Clarion,5276,41.2147851,-79.3853218
-999,Brisbin,411,40.8381145,-78.3544623
-999,Burnside,234,40.8128423,-78.7855858
-999,Chester Hill,883,40.8897798,-78.2283469
-999,Coalport,523,40.7478401,-78.5344673
-999,Curwensville,2542,40.9756137,-78.5250243
-999,DuBois,7794,41.11662197,-78.76407627
-999,Glen Hope,142,40.7983942,-78.5000222
-999,Grampian,356,40.9658932,-78.6130822
-999,Houtzdale,797,40.825059,-78.3511289
-999,Irvona,647,40.7745065,-78.553357
-999,Lumber City,76,40.9242266,-78.5750253
-999,Mahaffey,368,40.8728411,-78.724196
-999,Newburg,92,40.8353409,-78.6769722
-999,New Washington,59,40.823397,-78.7053063
-999,Osceola Mills,1141,40.8500581,-78.2705707
-999,Ramey,451,40.7981154,-78.3972413
-999,Troutville,243,41.0256177,-78.7853089
-999,Wallaceton,313,40.9597793,-78.2889045
-999,Westover,390,40.7503421,-78.6708604
-999,Sandy,1429,41.1078394,-78.7711411
-999,Hyde,1399,41.0025571,-78.4625222
-999,Treasure Lake,3861,41.1733942,-78.7158611
-999,Allport,264,40.9670014,-78.2014014
-999,Bigler,398,40.9847791,-78.3064051
-999,Grassflat,511,41.0025567,-78.1144542
-999,Hawk Run,534,40.9239463,-78.2061239
-999,Kylertown,340,40.99339,-78.1672336
-999,Morrisdale,754,40.948946,-78.2252911
-999,Oklahoma,782,41.1139501,-78.7333623
-999,West Decatur,533,40.9283907,-78.2780707
-999,Croft,-999,41.0789468,-78.3344607
-999,Karthaus,-999,41.1208924,-78.1138962
-999,Madera,-999,40.828393,-78.4350204
-999,Penfield,-999,41.2083932,-78.5755791
-999,Woodland,-999,40.9983902,-78.3414064
-999,Luthersburg,-999,41.0533945,-78.7191959
County Seat,Clearfield,6215,41.0272796,-78.4391876
-999,Avis,1484,41.1847939,-77.3138622
-999,Beech Creek,701,41.0758987,-77.5886026
-999,Flemington,1330,41.1264572,-77.4716505
-999,Loganton,468,41.0342375,-77.3066405
-999,Mill Hall,1613,41.10729,-77.48443
-999,Renovo,1228,41.3264557,-77.7508202
-999,Castanea,1125,41.1247913,-77.4297035
-999,Dunnstown,1360,41.1459027,-77.421369
-999,Rote,507,41.0789577,-77.4202599
-999,Lamar,562,41.0161767,-77.5311034
-999,McElhattan,598,41.1597929,-77.3613651
-999,Rauchtown,726,41.1228508,-77.2360806
-999,Tylersville,-999,40.9906235,-77.4249852
-999,Westport,-999,41.3017322,-77.8402691
-999,Farrandsville,-999,41.1750682,-77.5124838
-999,Hammersley Fork,-999,41.4325651,-77.9205515
-999,North Bend,-999,41.3500672,-77.702208
County Seat,Lock Haven,9772,41.1370133,-77.4469263
-999,Briar Creek,660,41.0459185,-76.2821589
-999,Catawissa,1552,40.9520312,-76.45967
-999,Centralia,10,40.8042541,-76.3405035
-999,Millville,948,41.120363,-76.5299495
-999,Orangeville,508,41.0781411,-76.4143879
-999,Stillwater,209,41.1489732,-76.3657741
-999,Benton,824,41.1950837,-76.3835528
-999,Berwick,10477,41.0545292,-76.2332676
-999,Almedia,1078,41.0145307,-76.381053
-999,Aristes,311,40.8184206,-76.3382806
-999,Buckhorn,318,41.0192536,-76.5005035
-999,Mifflinville,1253,41.0323078,-76.3079936
-999,Numidia,244,40.8806424,-76.40217
-999,Rohrsburg,145,41.1334181,-76.4221661
-999,Rupert,183,40.9792537,-76.4741141
-999,Iola,144,41.1364738,-76.5316162
-999,Jerseytown,184,41.0886966,-76.5782852
-999,Jonestown,64,41.129251,-76.3041041
-999,Lightstreet,1093,41.0406494,-76.4175499
-999,Mainville,132,40.9759198,-76.374387
-999,Slabtown,156,40.9050867,-76.4088361
-999,Waller,48,41.2325833,-76.4232772
County Seat,Bloomsburg,14855,41.003698,-76.4549457
-999,Blooming Valley,337,41.6811669,-80.04089
-999,Cambridge Springs,2595,41.8036675,-80.0564443
-999,Centerville,218,41.7361695,-79.7631081
-999,Cochranton,1136,41.5200534,-80.0483929
-999,Conneaut Lake,653,41.6033875,-80.3053416
-999,Conneautville,774,41.757833,-80.3678424
-999,Hydetown,526,41.6525587,-79.7269972
-999,Linesville,1040,41.6561656,-80.4239562
-999,Saegertown,997,41.7189447,-80.1475583
-999,Spartansburg,305,41.8239463,-79.6836626
-999,Springboro,477,41.800611,-80.3689538
-999,Titusville,5601,41.6270036,-79.6736631
-999,Townville,323,41.677835,-79.8797767
-999,Venango,239,41.7725563,-80.1131125
-999,Woodcock,157,41.7547787,-80.0856119
-999,Adamsville,67,41.5111646,-80.3697888
-999,Atlantic,77,41.5047757,-80.3389547
-999,Canadohta Lake,516,41.8136682,-79.8347748
-999,Riceville,68,41.7775577,-79.8028304
-999,Fredericksburg,733,41.6458881,-80.1767266
-999,Geneva,109,41.562554,-80.2250621
-999,Guys Mills,124,41.6300555,-79.9775565
-999,Harmonsburg,401,41.6608879,-80.3178414
-999,Hartstown,201,41.5525538,-80.3792332
-999,Lincolnville,96,41.7936684,-79.8381083
-999,Kerrtown,305,41.6292214,-80.161171
County Seat,Meadville,13388,41.6414438,-80.1514484
-999,Camp Hill,7888,40.2398118,-76.9199742
-999,Lemoyne,4553,40.2412008,-76.8941403
-999,Mechanicsburg,8981,40.2142565,-77.0085876
-999,Mount Holly Springs,2030,40.1184235,-77.1899817
-999,Newburg,336,40.1373098,-77.55471
-999,New Cumberland,7277,40.2323122,-76.8846956
-999,Newville,1326,40.1731433,-77.3985963
-999,Shiremanstown,1569,40.2234232,-76.9535862
-999,Wormleysburg,3070,40.2628669,-76.913863
-999,Shippensburg,5492,40.0506453,-77.5202647
-999,Enola,6111,40.2900885,-76.9338636
-999,Boiling Springs,3225,40.1498124,-77.1283133
-999,New Kingstown,495,40.2331442,-77.0797005
-999,Plainfield,399,40.203143,-77.2899837
-999,Walnut Bottom,-999,40.0895338,-77.4038741
County Seat,Carlisle,18682,40.2014771,-77.1888704
-999,Lykens,1779,40.5667527,-76.700522
-999,Berrysburg,368,40.6020295,-76.8119149
-999,Dauphin,791,40.3673093,-76.931086
-999,Elizabethville,1510,40.5489742,-76.8119151
-999,Gratz,765,40.6117522,-76.7185777
-999,Halifax,841,40.4681409,-76.9319198
-999,Highspire,2399,40.2109244,-76.7910821
-999,Hummelstown,4538,40.2653681,-76.7083033
-999,Middletown,8901,40.199814,-76.7310806
-999,Millersburg,2557,40.5395289,-76.9608103
-999,Paxtang,1561,40.2589785,-76.8319167
-999,Penbrook,3008,40.275367,-76.8480282
-999,Pillow,298,40.6409182,-76.8024699
-999,Royalton,907,40.1873144,-76.7299693
-999,Steelton,5990,40.2353679,-76.8413613
-999,Williamstown,1387,40.5800868,-76.617742
-999,Colonial Park,13229,40.3006446,-76.8096938
-999,Paxtonia,5412,40.317311,-76.7944156
-999,Hershey,14257,40.2859239,-76.6502468
-999,Linglestown,6334,40.3339774,-76.7891375
-999,Wiconsico,921,40.5742027,-76.6772744
-999,Grantville,-999,40.377867,-76.6463566
State Capital County Seat,Harrisburg,49528,40.2737002,-76.8844179
-999,Aldan,4152,39.9215014,-75.2879632
-999,Brookhaven,8006,39.8692789,-75.3824144
-999,Chester,33972,39.849557,-75.3557458
-999,Chester Heights,2531,39.8901112,-75.4754766
-999,Clifton Heights,6652,39.9292791,-75.2962972
-999,Collingdale,8786,39.9117794,-75.2771292
-999,Colwyn,2546,39.9123351,-75.2537941
-999,Darby,10687,39.9184461,-75.2590721
-999,East Lansdowne,2668,39.9456683,-75.2612943
-999,Eddystone,2410,39.8601125,-75.3443562
-999,Folcroft,6606,39.890946,-75.2837965
-999,Glenolden,7153,39.9001126,-75.2890745
-999,Lansdowne,10620,39.9381682,-75.2718507
-999,Marcus Hook,2397,39.8192794,-75.4185272
-999,Millbourne,1159,39.9634461,-75.2501821
-999,Morton,2669,39.9098345,-75.3235215
-999,Norwood,5890,39.8917793,-75.2996309
-999,Parkside,2328,39.864279,-75.3785252
-999,Prospect Park,6454,39.8878904,-75.3082426
-999,Ridley Park,7002,39.8812236,-75.3237993
-999,Rose Valley,913,39.8962229,-75.3849148
-999,Rutledge,784,39.901779,-75.3285218
-999,Sharon Hill,5697,39.9065017,-75.2715732
-999,Swarthmore,6194,39.9020565,-75.3499123
-999,Trainer,1828,39.8276126,-75.4143604
-999,Upland,3239,39.8526124,-75.3826921
-999,Yeadon,11443,39.9390017,-75.2554605
-999,Boothwyn,4933,39.8301125,-75.4415843
-999,Broomall,10789,39.9815001,-75.3565797
-999,Drexel Hill,28043,39.9470567,-75.2921301
-999,Concordville,-999,39.8851109,-75.520202
-999,Elwyn,-999,39.9078893,-75.4101945
-999,Essington,-999,39.8620572,-75.2971309
-999,Havertown,-999,39.9809452,-75.3085201
-999,Newtown Square,-999,39.9867772,-75.401028
-999,Ogden,-999,39.8298346,-75.4563075
-999,Rose Tree,-999,39.934278,-75.3901933
-999,Upper Darby,-999,39.9284459,-75.2737955
-999,Village Green,-999,39.8695563,-75.4274174
-999,Villanova,-999,40.0373323,-75.3490769
-999,Wayne,-999,40.0439982,-75.3876905
-999,Moylan,-999,39.9090005,-75.3963046
-999,Cheyney,-999,39.9284433,-75.5227033
-999,Glen Riddle,-999,39.8940004,-75.4338071
-999,Gradyville,-999,39.9431658,-75.4693662
-999,Green Ridge,-999,39.8681676,-75.4135276
-999,Chadds Ford,-999,39.8717773,-75.5913178
-999,Springfield,-999,39.9306677,-75.3201879
County Seat,Media,5327,39.9167783,-75.387693
-999,Johnsonburg,2483,41.4906172,-78.675026
-999,Saint Marys,13070,41.4278393,-78.5608556
-999,Byrnedale,427,41.2920047,-78.5041876
-999,Force,253,41.2578377,-78.5011321
-999,James City,287,41.6200616,-78.8389213
-999,Kersey,937,41.3622832,-78.5961346
-999,Weedville,542,41.2767268,-78.4916872
-999,Wilcox,383,41.5756174,-78.6883602
-999,Brockport,-999,41.259783,-78.7266939
-999,Grandview,-999,41.4214503,-78.5480774
-999,Portland Mills,-999,41.3781171,-78.8341976
-999,Grandview,-999,41.4214503,-78.5480774
County Seat,Ridgway,4078,41.4203391,-78.7286388
-999,Albion,1516,41.8906112,-80.3664542
-999,Corry,6605,41.9203337,-79.6403287
-999,Cranesville,638,41.9050557,-80.3436755
-999,Edinboro,6438,41.8742225,-80.1317236
-999,Elgin,218,41.9031113,-79.7436625
-999,Girard,3104,42.0003337,-80.3181193
-999,Lake City,3031,42.0142229,-80.3453435
-999,McKean,388,41.9981659,-80.1409959
-999,Mill Village,412,41.8764448,-79.9714419
-999,North East,4294,42.2156131,-79.8342163
-999,Platea,430,41.9503336,-80.3281195
-999,Union City,3320,41.8995001,-79.8453298
-999,Waterford,1517,41.942833,-79.9844968
-999,Wattsburg,403,42.0036652,-79.8108844
-999,Wesleyville,3341,42.1403346,-80.0150553
-999,Fairview,2348,42.0314456,-80.2553407
-999,Avonia,1205,42.0456126,-80.2697865
-999,Lawrence Park,3982,42.1522793,-80.0231115
-999,North Springfield,-999,41.9945004,-80.4250683
County Seat,Erie,101786,42.1292241,-80.085059
-999,Fairchance,1975,39.8247986,-79.7544923
-999,Fayette City,596,40.1003509,-79.840601
-999,Markleysburg,284,39.7331334,-79.4528167
-999,Masontown,3450,39.8467433,-79.8997755
-999,Newell,541,40.0756288,-79.8981032
-999,Ohiopyle,59,39.871742,-79.4922606
-999,Perryopolis,1784,40.0870183,-79.7505971
-999,Point Marion,1159,39.7389671,-79.8986685
-999,Smithfield,875,39.8031324,-79.8078289
-999,South Connellsville,1970,39.9967414,-79.5858716
-999,Vanderbilt,476,40.0331301,-79.6614284
-999,Belle Vernon,1093,40.1250725,-79.8664356
-999,Brownsville,2331,40.0236854,-79.8839357
-999,Connellsville,7637,40.0178522,-79.5894828
-999,Dawson,367,40.0470186,-79.654484
-999,Dunbar,1042,39.9778528,-79.6144835
-999,Everson,793,40.0911841,-79.587539
-999,Oliver,2535,39.918687,-79.7178208
-999,Republic,1096,39.9625752,-79.8767144
-999,Hiller,1155,40.0103522,-79.9008808
-999,Hopwood,2090,39.8770205,-79.7019885
-999,Buffington,292,39.9289646,-79.8411586
-999,Rowes Run,564,40.0095195,-79.816988
-999,Arnold,498,40.1164618,-79.825045
-999,Chalkhill,141,39.8442426,-79.6167092
-999,Deer Lake,495,39.8500758,-79.5892082
-999,Fairhope,1151,40.1136839,-79.8397678
-999,Farmington,767,39.8072982,-79.5655972
-999,Smock,583,39.9981312,-79.7830975
-999,Star Junction,616,40.0625743,-79.7636529
-999,South Uniontown,1360,39.892854,-79.7469891
-999,Bear Rocks,1048,40.1228501,-79.4617034
-999,Allison,625,39.9889639,-79.8647684
-999,Edenborn,294,39.8842428,-79.8817177
-999,Lemont Furnace,827,39.9142424,-79.6697642
-999,Ronco,256,39.8697985,-79.9203312
-999,Hatfield,-999,39.877854,-79.7392117
-999,Leith,-999,39.8850761,-79.7264334
-999,Lynnwood,-999,40.1242393,-79.8433791
-999,Grindstone,-999,40.0161859,-79.8305998
-999,New Salem,-999,39.9242425,-79.8356029
County Seat,Uniontown,10372,39.900076,-79.7164326
-999,Marienville,3137,41.4689514,-79.1230955
-999,Lynch,-999,41.6022837,-79.0503171
-999,West Hickory,-999,41.5686727,-79.4081021
County Seat,Tionesta,483,41.49534,-79.4558798
-999,Greencastle,3996,39.790371,-77.7277714
-999,Mercersburg,1561,39.8278698,-77.9033315
-999,Mont Alto,1705,39.8442593,-77.5583232
-999,Orrstown,262,40.0587001,-77.6099891
-999,Waynesboro,10568,39.755927,-77.5777692
-999,Fayetteville,3128,39.9112028,-77.5499888
-999,Rouzerville,917,39.7367609,-77.5349906
-999,Fort Loudon,886,39.9148123,-77.9047206
-999,Marion,953,39.8573144,-77.6952703
-999,Scotland,1395,39.968702,-77.5872112
-999,Blue Ridge Summit,891,39.7242616,-77.4713782
-999,Pen Mar,929,39.7203725,-77.5066565
-999,State Line,2709,39.7248166,-77.7244381
-999,Concord,-999,40.2517503,-77.7002686
-999,Dry Run,-999,40.1675853,-77.7538812
-999,Fannettsburg,-999,40.0650872,-77.8294399
-999,Roxbury,-999,40.1103653,-77.6619347
County Seat,Chambersburg,20268,39.9375911,-77.6611022
-999,Valley-Hi,15,40.0292505,-78.1913988
-999,Needmore,170,39.8459223,-78.1447292
County Seat,McConnellsburg,1220,39.932589,-77.9988906
-999,Fairdale,2059,39.8870204,-79.9681104
-999,Carmichaels,483,39.8967425,-79.9744992
-999,Clarksville,230,39.9728519,-80.0439439
-999,Greensboro,260,39.7911885,-79.9128338
-999,Jefferson,270,39.9300749,-80.0589461
-999,Rices Landing,463,39.9453527,-79.9956095
-999,Morrisville,1265,39.8947975,-80.1617292
-999,Nemacolin,937,39.8784095,-79.9247754
-999,Bobtown,757,39.7611894,-79.9814489
-999,Brave,201,39.7248009,-80.2600728
-999,Crucible,725,39.9484083,-79.9647746
-999,Mapletown,1194,39.8045217,-79.9436679
-999,Mather,226,39.934797,-80.0736687
-999,New Freeport,112,39.7598032,-80.4256304
-999,Rogersville,249,39.8811866,-80.2728451
-999,West Waynesburg,446,39.9003528,-80.2033975
-999,Wind Ridge,215,39.9128547,-80.4342369
-999,Mount Morris,737,39.7331345,-80.0678424
-999,Dry Tavern,697,39.9392416,-80.0122771
County Seat,Waynesburg,4176,39.8964641,-80.1792299
-999,Alexandria,346,40.5564586,-78.0977847
-999,Birmingham,90,40.6478421,-78.1952892
-999,Broad Top City,452,40.2023022,-78.1408408
-999,Cassville,143,40.2931336,-78.0269473
-999,Coalmont,106,40.2111907,-78.20001
-999,Dudley,184,40.2053576,-78.1813981
-999,Mapleton,441,40.3936875,-77.9411113
-999,Marklesburg,204,40.3831307,-78.1730644
-999,Mill Creek,328,40.4356311,-77.9308333
-999,Mount Union,2447,40.3845217,-77.8822199
-999,Orbisonia,428,40.2428588,-77.8930528
-999,Petersburg,480,40.5725693,-78.0469497
-999,Rockhill,371,40.2417477,-77.8997198
-999,Saltillo,346,40.2106359,-78.0066684
-999,Shade Gap,105,40.1809166,-77.8658298
-999,Shirleysburg,150,40.2978576,-77.8741635
-999,Three Springs,444,40.1950811,-77.9830565
-999,Allenport,648,40.3736889,-77.8699972
-999,McConnellstown,130,40.4525739,-78.0816724
-999,Warriors Mark,-999,40.7033954,-78.1297317
County Seat,Huntingdon,7093,40.4847959,-78.0102813
-999,Armagh,122,40.4536813,-79.0319742
-999,Blairsville,3412,40.4311796,-79.260869
-999,Cherry Tree,364,40.7264546,-78.8066961
-999,Clymer,1357,40.6681213,-79.0116985
-999,Creekside,309,40.6789542,-79.1875364
-999,Ernest,462,40.678121,-79.1617024
-999,Glen Campbell,245,40.8208976,-78.8269753
-999,Homer City,1707,40.5434007,-79.1622566
-999,Marion Center,451,40.7700641,-79.050034
-999,Plumville,307,40.7931201,-79.1805926
-999,Saltsburg,873,40.4864553,-79.4514299
-999,Shelocta,130,40.6558987,-79.3019834
-999,Smicksburg,46,40.8697871,-79.1708704
-999,Black Lick,1462,40.4792348,-79.1997569
-999,Commodore,331,40.7131207,-78.9433646
-999,Dicksonville,467,40.7161757,-79.0072547
-999,Rossiter,646,40.8945084,-78.9311438
-999,Heilwood,711,40.6209007,-78.915029
-999,Jacksonville,637,40.5409,-79.2817041
-999,Lucerne Mines,937,40.5589561,-79.1511453
-999,Robinson,614,40.4042369,-79.1394765
-999,Coral,325,40.4992346,-79.1739231
-999,Graceton,257,40.5059012,-79.1661452
-999,Iselin,-999,40.5595104,-79.386429
-999,Arcadia,-999,40.7811757,-78.852531
County Seat,Indiana,13975,40.6214551,-79.1525349
-999,Falls Creek,1037,41.1450617,-78.8044748
-999,Big Run,624,40.9670078,-78.8783657
-999,Brockway,2072,41.2492279,-78.7994738
-999,Corsica,357,41.1811753,-79.2022618
-999,Punxsutawney,5962,40.9436753,-78.9708668
-999,Reynoldsville,2759,41.0970071,-78.8886436
-999,Summerville,528,41.1161758,-79.1867053
-999,Sykesville,1157,41.0503401,-78.8222537
-999,Timblin,157,40.9664544,-79.1980934
-999,Worthville,67,41.0245095,-79.1380925
-999,Crenshaw,468,41.2486721,-78.7619727
-999,Anita,-999,41.001453,-78.9630893
-999,Sigel,-999,41.275063,-79.1130938
County Seat,Brookville,3924,41.1611747,-79.0830924
-999,Mifflin,642,40.5695217,-77.4027674
-999,Port Royal,925,40.533412,-77.3855442
-999,Thompsontown,697,40.5645255,-77.2372079
-999,East Rutherford,196,40.3703586,-77.6047123
-999,Mexico,472,40.5375793,-77.3533213
-999,McAlisterville,971,40.6361901,-77.2747096
-999,East Salem,186,40.6089693,-77.2380417
-999,Richfield,-999,40.6886932,-77.1127615
County Seat,Mifflintown,936,40.5697996,-77.3969339
-999,Archbald,6984,41.4948038,-75.5368521
-999,Blakely,6564,41.4809138,-75.5946319
-999,Carbondale,8891,41.5736935,-75.5018508
-999,Clarks Green,1476,41.492856,-75.6996356
-999,Clarks Summit,5116,41.4886892,-75.7085248
-999,Dalton,1234,41.5342441,-75.7360253
-999,Dickson City,6070,41.4714693,-75.607688
-999,Dunmore,14057,41.4198027,-75.6324112
-999,Jermyn,2169,41.5309147,-75.5454634
-999,Jessup,4676,41.4686924,-75.5621309
-999,Mayfield,1807,41.5381373,-75.5360186
-999,Moosic,5719,41.353413,-75.7382478
-999,Moscow,2026,41.3367497,-75.5185191
-999,Old Forge,8313,41.3711906,-75.7349144
-999,Olyphant,5151,41.4684138,-75.6029656
-999,Taylor,6263,41.3948017,-75.7065802
-999,Throop,4088,41.4514694,-75.6118548
-999,Vandling,751,41.6331388,-75.4704609
-999,Chinchilla,2098,41.4750789,-75.6771348
-999,Simpson,1275,41.5917495,-75.4851837
-999,Waverly,604,41.5264669,-75.7054688
County Seat,Scranton,76089,41.408969,-75.6624122
-999,Adamstown,1789,40.2412035,-76.0563303
-999,Akron,3876,40.1567616,-76.2021742
-999,Christiana,1168,39.9548262,-75.9968949
-999,Columbia,10400,40.0337085,-76.5044098
-999,Denver,3861,40.2331483,-76.1371684
-999,East Petersburg,4506,40.1000961,-76.3541265
-999,Elizabethtown,11545,40.1528719,-76.6027455
-999,Ephrata,13394,40.1798165,-76.1788391
